key_id;player_id;lastname;name;birth_date;goal_keeper;defender;midfielder;forward;count_tournaments;list_tournaments;player_wikipedia_link
6334;P-04008;Saha;Louis;08/08/1978;0;0;0;1;1;2006;https://en.wikipedia.org/wiki/Louis_Saha
6335;P-08989;Sahil;Mohammed;11/10/1963;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Mohammed_Sahil
6336;P-08489;Saidi;Karim;24/03/1983;0;1;0;0;1;2006;https://en.wikipedia.org/wiki/Karim_Saidi
6337;P-06946;Saïfi;Rafik;07/02/1975;0;0;0;1;1;2010;https://en.wikipedia.org/wiki/Rafik_Sa%C3%AFfi
6338;P-07044;Sainsbury;Trent;05/01/1992;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Trent_Sainsbury
6339;P-08445;Saint-Vil;Guy;21/10/1942;0;0;0;1;1;1974;https://en.wikipedia.org/wiki/Guy_Saint-Vil
6340;P-02557;Saint-Vil;Roger;08/12/1949;0;0;0;1;1;1974;https://en.wikipedia.org/wiki/Roger_Saint-Vil
6341;P-04947;Sainz;Alberto;13/12/1937;0;1;0;0;1;1962;https://en.wikipedia.org/wiki/Alberto_Sainz
6342;P-09361;Sáinz;Renato;1899-12-14;0;0;1;0;1;1930;https://en.wikipedia.org/wiki/Renato_S%C3%A1inz
6343;P-09601;Saïss;Romain;26/03/1990;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Romain_Sa%C3%AFss
6344;P-02744;Saito;Toshihide;20/04/1973;0;1;0;0;1;1998;https://en.wikipedia.org/wiki/Toshihide_Saito
6345;P-06136;Saitō;Manabu;04/04/1990;0;0;0;1;1;2014;https://en.wikipedia.org/wiki/Manabu_Sait%C5%8D
6346;P-02840;Sakai;Gōtoku;14/03/1991;0;1;0;0;2;2014, 2018;https://en.wikipedia.org/wiki/G%C5%8Dtoku_Sakai
6347;P-03906;Sakai;Hiroki;12/04/1990;0;1;0;0;2;2014, 2018;https://en.wikipedia.org/wiki/Hiroki_Sakai
6348;P-04692;Sakho;Diafra;24/12/1989;0;0;0;1;1;2018;https://en.wikipedia.org/wiki/Diafra_Sakho
6349;P-00728;Sakho;Mamadou;13/02/1990;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/Mamadou_Sakho
6350;P-07698;Sala;Claudio;08/09/1947;0;0;1;0;1;1978;https://en.wikipedia.org/wiki/Claudio_Sala
6351;P-02306;Sala;Patrizio;16/06/1955;0;0;1;0;1;1978;https://en.wikipedia.org/wiki/Patrizio_Sala
6352;P-09422;Salah;Mohamed;15/06/1992;0;0;0;1;1;2018;https://en.wikipedia.org/wiki/Mohamed_Salah
6353;P-01929;Salas;Marcelo;24/12/1974;0;0;0;1;1;1998;https://en.wikipedia.org/wiki/Marcelo_Salas
6354;P-08059;Saláta;Kornel;04/01/1985;0;1;0;0;1;2010;https://en.wikipedia.org/wiki/Kornel_Sal%C3%A1ta
6355;P-01413;Salazar;Jaime;06/02/1931;0;0;1;0;1;1958;https://en.wikipedia.org/wiki/Jaime_Salazar
6356;P-06152;Salcedo;Carlos;29/09/1993;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Carlos_Salcedo
6357;P-00971;Salcido;Carlos;02/04/1980;0;1;0;0;3;2006, 2010, 2014;https://en.wikipedia.org/wiki/Carlos_Salcido
6358;P-05923;Saldombide;Zoilo;18/03/1905;0;0;0;1;1;1930;https://en.wikipedia.org/wiki/Zoilo_Saldombide
6359;P-05528;Saleh;Hamzah;19/04/1967;0;0;1;0;2;1994, 1998;https://en.wikipedia.org/wiki/Hamzah_Saleh
6360;P-07023;Salenko;Oleg;25/10/1969;0;0;0;1;1;1994;https://en.wikipedia.org/wiki/Oleg_Salenko
6361;P-01956;Salgado;Horacio López;15/09/1948;0;0;0;1;1;1970;https://en.wikipedia.org/wiki/Horacio_L%C3%B3pez_Salgado
6362;P-06514;Salgado;José Luis;03/04/1966;0;1;0;0;1;1994;https://en.wikipedia.org/wiki/Jos%C3%A9_Luis_Salgado
6363;P-08072;Salgado;Míchel;22/10/1975;0;1;0;0;1;2006;https://en.wikipedia.org/wiki/M%C3%ADchel_Salgado
6364;P-09407;Salguero;Salvador;10/08/1951;0;1;0;0;1;1982;https://en.wikipedia.org/wiki/Salvador_Salguero
6365;P-02418;Salhi;Radhouane;18/12/1967;1;0;0;0;1;1998;https://en.wikipedia.org/wiki/Radhouane_Salhi
6366;P-06313;Salifou;Moustapha;01/06/1983;0;0;0;1;1;2006;https://en.wikipedia.org/wiki/Moustapha_Salifou
6367;P-02358;Salihović;Sejad;08/10/1984;0;0;1;0;1;2014;https://en.wikipedia.org/wiki/Sejad_Salihovi%C4%87
6368;P-00416;Salim;Mohamed;13/01/1968;0;1;0;0;1;1990;https://en.wikipedia.org/wiki/Mohamed_Salim
6369;P-06984;Salinas;Félix;11/05/1939;0;1;0;0;1;1970;https://en.wikipedia.org/wiki/F%C3%A9lix_Salinas
6370;P-08552;Salinas;Julio;11/09/1962;0;0;0;1;3;1986, 1990, 1994;https://en.wikipedia.org/wiki/Julio_Salinas
6371;P-05979;Sallai;Sándor;26/03/1960;0;1;0;0;2;1982, 1986;https://en.wikipedia.org/wiki/S%C3%A1ndor_Sallai
6372;P-01973;Salli;Edgar;17/08/1992;0;0;1;0;1;2014;https://en.wikipedia.org/wiki/Edgar_Salli
6373;P-03661;Salnikov;Sergei;13/09/1925;0;0;0;1;1;1958;https://en.wikipedia.org/wiki/Sergei_Salnikov
6374;P-02656;Salpingidis;Dimitris;18/08/1981;0;0;0;1;2;2010, 2014;https://en.wikipedia.org/wiki/Dimitris_Salpingidis
6375;P-02257;Salvá;Héctor;27/11/1939;0;0;1;0;1;1966;https://en.wikipedia.org/wiki/H%C3%A9ctor_Salva
6376;P-05440;Salvador;Luis Miguel;26/02/1968;0;0;0;1;1;1994;https://en.wikipedia.org/wiki/Luis_Miguel_Salvador
6377;P-09179;Salvadore;Sandro;29/11/1939;0;1;0;0;2;1962, 1966;https://en.wikipedia.org/wiki/Sandro_Salvadore
6378;P-03438;Salvio;Eduardo;13/07/1990;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Eduardo_Salvio
6379;P-01251;Samadi;Mohamed;21/03/1970;0;0;1;0;1;1994;https://en.wikipedia.org/wiki/Mohamed_Samadi
6380;P-00791;Samaras;Georgios;21/02/1985;0;0;0;1;2;2010, 2014;https://en.wikipedia.org/wiki/Georgios_Samaras
6381;P-06148;Samaris;Andreas;13/06/1989;0;0;1;0;1;2014;https://en.wikipedia.org/wiki/Andreas_Samaris
6382;P-04584;Samedov;Aleksandr;19/07/1984;0;0;1;1;2;2014, 2018;https://en.wikipedia.org/wiki/Aleksandr_Samedov
6383;P-00571;Samir;Saad;01/04/1989;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Saad_Samir
6384;P-04988;Sammer;Matthias;05/09/1967;0;1;0;0;1;1994;https://en.wikipedia.org/wiki/Matthias_Sammer
6385;P-06509;Sammir;not applicable;23/04/1987;0;0;1;0;1;2014;https://en.wikipedia.org/wiki/Sammir
6386;P-05926;Sampaio;César;31/03/1968;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/C%C3%A9sar_Sampaio
6387;P-02911;Samuel;Collin;27/08/1981;0;0;0;1;1;2006;https://en.wikipedia.org/wiki/Collin_Samuel
6388;P-08299;Samuel;Randy;23/12/1963;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/Randy_Samuel
6389;P-06535;Samuel;Walter;23/03/1978;0;1;0;0;2;2002, 2010;https://en.wikipedia.org/wiki/Walter_Samuel
6390;P-00466;Samuels;Jack;not available;0;1;0;0;1;1938;https://en.wikipedia.org/wiki/Jack_Kolle
6391;P-09363;Samuelsson;Lennart;07/07/1924;0;1;0;0;1;1950;https://en.wikipedia.org/wiki/Lennart_Samuelsson
6392;P-08677;San José;Isidoro;27/10/1955;0;1;0;0;1;1978;https://en.wikipedia.org/wiki/Isidoro_San_Jos%C3%A9
6393;P-00899;Sanabria;Daniel;08/02/1977;0;1;0;0;1;2002;https://en.wikipedia.org/wiki/Daniel_Sanabria
6394;P-08149;Sánchez;Alexis;19/12/1988;0;0;0;1;2;2010, 2014;https://en.wikipedia.org/wiki/Alexis_S%C3%A1nchez
6395;P-02138;Sánchez;Alfredo Viejo;24/05/1908;0;0;1;0;1;1930;https://en.wikipedia.org/wiki/Alfredo_Viejo_S%C3%A1nchez
6396;P-03031;Sánchez;Carlos;02/12/1984;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Carlos_S%C3%A1nchez_(Uruguayan_footballer)
6397;P-05737;Sánchez;Carlos;06/02/1986;0;0;1;0;2;2014, 2018;https://en.wikipedia.org/wiki/Carlos_S%C3%A1nchez_(Colombian_footballer)
6398;P-06285;Sánchez;Davinson;12/06/1996;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Davinson_S%C3%A1nchez
6399;P-05216;Sánchez;Efraín;27/02/1926;1;0;0;0;1;1962;https://en.wikipedia.org/wiki/Efra%C3%ADn_S%C3%A1nchez
6400;P-05370;Sánchez;Erwin;19/10/1969;0;0;1;0;1;1994;https://en.wikipedia.org/wiki/Erwin_S%C3%A1nchez
6401;P-07659;Sánchez;Hugo;11/07/1958;0;0;0;1;3;1978, 1986, 1994;https://en.wikipedia.org/wiki/Hugo_S%C3%A1nchez
6402;P-03787;Sánchez;Joel;17/08/1974;0;1;0;0;1;1998;https://en.wikipedia.org/wiki/Joel_S%C3%A1nchez_(Mexican_footballer)
6403;P-06737;Sánchez;Leonel;25/04/1936;0;0;1;1;2;1962, 1966;https://en.wikipedia.org/wiki/Leonel_S%C3%A1nchez
6404;P-03778;Sánchez;Óscar;16/07/1971;0;1;0;0;1;1994;https://en.wikipedia.org/wiki/%C3%93scar_Carmelo_S%C3%A1nchez
6405;P-01342;Sánchez;Oswaldo;21/09/1973;1;0;0;0;3;1998, 2002, 2006;https://en.wikipedia.org/wiki/Oswaldo_S%C3%A1nchez
6406;P-08883;Sánchez;Raúl;26/10/1933;0;1;0;0;1;1962;https://en.wikipedia.org/wiki/Ra%C3%BAl_S%C3%A1nchez_(footballer,_born_1933)
6407;P-08726;Sánchez;Tente;08/10/1956;0;0;1;0;1;1982;https://en.wikipedia.org/wiki/Jos%C3%A9_Vicente_S%C3%A1nchez
6408;P-08334;Sánchez;Wellington;19/06/1974;0;0;1;0;1;2002;https://en.wikipedia.org/wiki/Wellington_S%C3%A1nchez
6409;P-02839;Sánchez Flores;Quique;02/02/1965;0;1;0;0;1;1990;https://en.wikipedia.org/wiki/Quique_S%C3%A1nchez_Flores
6410;P-07131;Sanchís;Manuel;26/03/1938;0;1;0;0;1;1966;https://en.wikipedia.org/wiki/Manuel_Sanch%C3%ADs_Mart%C3%ADnez
6411;P-07369;Sanchís;Manuel;23/05/1965;0;1;0;0;1;1990;https://en.wikipedia.org/wiki/Manuel_Sanch%C3%ADs_Hontiyuelo
6412;P-04849;Sancho;Brent;13/03/1977;0;1;0;0;1;2006;https://en.wikipedia.org/wiki/Brent_Sancho
6413;P-00508;Sand;Ebbe;19/07/1972;0;0;0;1;2;1998, 2002;https://en.wikipedia.org/wiki/Ebbe_Sand
6414;P-08549;Sandberg;Roland;16/12/1946;0;0;0;1;1;1974;https://en.wikipedia.org/wiki/Roland_Sandberg
6415;P-04087;Săndoi;Emil;01/03/1965;0;1;0;0;1;1990;https://en.wikipedia.org/wiki/Emil_S%C4%83ndoi
6416;P-05727;Sándor;Károly;29/11/1928;0;0;0;1;2;1958, 1962;https://en.wikipedia.org/wiki/K%C3%A1roly_S%C3%A1ndor
6417;P-09908;Sandoval;Eulogio;22/07/1922;0;0;1;0;1;1950;https://en.wikipedia.org/wiki/Eulogio_Sandoval
6418;P-03340;Sandoval;Rodolfo;04/10/1948;0;1;0;0;1;1970;https://en.wikipedia.org/wiki/Rodolfo_Sandoval
6419;P-07374;Sandy;Marco;29/08/1971;0;1;0;0;1;1994;https://en.wikipedia.org/wiki/Marco_Sandy
6420;P-05569;Sané;Salif;25/08/1990;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Salif_San%C3%A9
6421;P-02950;Sanfilippo;José;04/05/1935;0;0;0;1;2;1958, 1962;https://en.wikipedia.org/wiki/Jos%C3%A9_Sanfilippo
6422;P-07507;Sangweni;Siyabonga;29/09/1981;0;1;0;0;1;2010;https://en.wikipedia.org/wiki/Siyabonga_Sangweni
6423;P-00098;Sani;Dino;23/05/1932;0;0;1;0;1;1958;https://en.wikipedia.org/wiki/Dino_Sani
6424;P-08908;Sankovič;Goran;18/06/1979;0;1;0;0;1;2002;https://en.wikipedia.org/wiki/Goran_Sankovi%C4%8D
6425;P-05568;Sanneh;Tony;01/06/1971;0;1;0;0;1;2002;https://en.wikipedia.org/wiki/Tony_Sanneh
6426;P-00406;Sanon;Emmanuel;25/06/1951;0;0;0;1;1;1974;https://en.wikipedia.org/wiki/Emmanuel_Sanon
6427;P-01416;Sansom;Kenny;26/09/1958;0;1;0;0;2;1982, 1986;https://en.wikipedia.org/wiki/Kenny_Sansom
6428;P-00386;Santa;José;12/11/1970;0;1;0;0;1;1998;https://en.wikipedia.org/wiki/Jos%C3%A9_Santa
6429;P-08379;Santa Cruz;Roque;16/08/1981;0;0;0;1;3;2002, 2006, 2010;https://en.wikipedia.org/wiki/Roque_Santa_Cruz
6430;P-07353;Santamaría;Anderson;10/01/1992;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Anderson_Santamar%C3%ADa
6431;P-02867;Santamaría;José;31/07/1929;0;1;0;0;2;1954, 1962;https://en.wikipedia.org/wiki/Jos%C3%A9_Santamar%C3%ADa
6432;P-06364;Santamaría;Santiago;22/08/1952;0;0;0;1;1;1982;https://en.wikipedia.org/wiki/Santiago_Santamar%C3%ADa
6433;P-08488;Santana;Jonathan;19/10/1981;0;0;1;0;1;2010;https://en.wikipedia.org/wiki/Jonathan_Santana
6434;P-03150;Šantek;Ivan;23/04/1932;0;0;1;0;1;1958;https://en.wikipedia.org/wiki/Ivan_%C5%A0antek
6435;P-00561;Santillana;not applicable;23/08/1952;0;0;0;1;2;1978, 1982;https://en.wikipedia.org/wiki/Santillana_(footballer)
6436;P-03588;Santín;Sergio;06/08/1956;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Sergio_Sant%C3%ADn
6437;P-07506;Santoro;Miguel Ángel;27/02/1942;1;0;0;0;1;1974;https://en.wikipedia.org/wiki/Miguel_%C3%81ngel_Santoro
6438;P-04296;Santos;Alessandro;20/07/1977;0;1;1;0;2;2002, 2006;https://en.wikipedia.org/wiki/Alessandro_Santos
6439;P-08651;Santos;Djalma;27/02/1929;0;1;0;0;4;1954, 1958, 1962, 1966;https://en.wikipedia.org/wiki/Djalma_Santos
6440;P-07263;Santos;Francileudo;20/03/1979;0;0;0;1;1;2006;https://en.wikipedia.org/wiki/Francileudo_Santos
6441;P-07035;Santos;Héctor;29/10/1944;1;0;0;0;2;1970, 1974;https://en.wikipedia.org/wiki/H%C3%A9ctor_Santos_(footballer)
6442;P-03057;Santos;Márcio;15/09/1969;0;1;0;0;1;1994;https://en.wikipedia.org/wiki/M%C3%A1rcio_Santos_(footballer,_born_1969)
6443;P-04894;Santos;Nílton;16/05/1925;0;1;0;0;4;1950, 1954, 1958, 1962;https://en.wikipedia.org/wiki/N%C3%ADlton_Santos
6444;P-05246;Santos;Paulo;11/12/1972;1;0;0;0;1;2006;https://en.wikipedia.org/wiki/Paulo_Santos_(Portuguese_footballer)
6445;P-03637;Santos Silva;Luis;not available;0;0;1;0;1;1958;https://en.wikipedia.org/wiki/Luis_Santos_Silva
6446;P-07973;Sapara;Marek;31/07/1982;0;0;1;0;1;2010;https://en.wikipedia.org/wiki/Marek_Sapara
6447;P-04769;Sara;Robert;09/06/1946;0;1;0;0;1;1978;https://en.wikipedia.org/wiki/Robert_Sara
6448;P-01131;Sarabia;Pedro;05/07/1975;0;1;0;0;2;1998, 2002;https://en.wikipedia.org/wiki/Pedro_Sarabia
6449;P-05746;Saralegui;Mario;24/04/1959;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Mario_Saralegui
6450;P-07586;Saravakos;Dimitris;26/07/1961;0;0;1;0;1;1994;https://en.wikipedia.org/wiki/Dimitris_Saravakos
6451;P-03219;Sargun;Burhan;11/02/1929;0;0;0;1;1;1954;https://en.wikipedia.org/wiki/Burhan_Sargun
6452;P-07362;Šarić;Daniel;04/08/1972;0;1;0;0;1;2002;https://en.wikipedia.org/wiki/Daniel_%C5%A0ari%C4%87
6453;P-04254;Saritama;Luis;20/10/1983;0;0;1;0;2;2006, 2014;https://en.wikipedia.org/wiki/Luis_Saritama
6454;P-01896;Sarmeno;Genaro;28/11/1948;0;0;1;0;1;1970;https://en.wikipedia.org/wiki/Genaro_Sarmeno
6455;P-09625;Sarmiento;Jorge;02/11/1900;0;0;0;1;1;1930;https://en.wikipedia.org/wiki/Jorge_Sarmiento
6456;P-05213;Sarnari;Juan Carlos;22/01/1942;0;0;1;0;1;1966;https://en.wikipedia.org/wiki/Juan_Carlos_Sarnari
6457;P-00916;Sárosi;Béla;15/05/1919;0;0;1;0;1;1938;https://en.wikipedia.org/wiki/B%C3%A9la_S%C3%A1rosi
6458;P-02366;Sárosi;György;15/09/1912;0;0;0;1;2;1934, 1938;https://en.wikipedia.org/wiki/Gy%C3%B6rgy_S%C3%A1rosi
6459;P-09373;Sárosi;László;27/02/1932;0;1;0;0;2;1958, 1962;https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_S%C3%A1rosi_(footballer)
6460;P-03728;Sarpei;Hans;28/06/1976;0;1;1;0;2;2006, 2010;https://en.wikipedia.org/wiki/Hans_Sarpei
6461;P-07567;Sarr;Ismaïla;25/02/1998;0;0;0;1;1;2018;https://en.wikipedia.org/wiki/Isma%C3%AFla_Sarr
6462;P-07191;Sarr;Pape;07/12/1977;0;0;1;0;1;2002;https://en.wikipedia.org/wiki/Pape_Sarr
6463;P-06286;Sartor;Ottorino;18/09/1945;1;0;0;0;1;1978;https://en.wikipedia.org/wiki/Ottorino_Sartor
6464;P-09284;Sas;Ferenc;15/03/1915;0;0;0;1;1;1938;https://en.wikipedia.org/wiki/Ferenc_Sas
6465;P-01357;Şaş;Hasan;01/08/1976;0;0;0;1;1;2002;https://en.wikipedia.org/wiki/Hasan_%C5%9Ea%C5%9F
6466;P-07640;Sasía;José;27/12/1933;0;0;0;1;2;1962, 1966;https://en.wikipedia.org/wiki/Jos%C3%A9_Sas%C3%ADa
6467;P-06072;Sassi;Ferjani;18/03/1992;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Ferjani_Sassi
6468;P-00134;Sassi;Sadok;15/11/1945;1;0;0;0;1;1978;https://en.wikipedia.org/wiki/Sadok_Sassi
6469;P-08971;Sătmăreanu;Lajos;21/02/1944;0;1;0;0;1;1970;https://en.wikipedia.org/wiki/Lajos_S%C4%83tm%C4%83reanu
6470;P-01277;Satrústegui;Jesús María;12/01/1954;0;0;0;1;1;1982;https://en.wikipedia.org/wiki/Jes%C3%BAs_Mar%C3%ADa_Satr%C3%BAstegui
6471;P-08826;Saúl;not applicable;21/11/1994;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Sa%C3%BAl_%C3%91%C3%ADguez
6472;P-02836;Saura;Enrique;02/08/1954;0;0;1;0;1;1982;https://en.wikipedia.org/wiki/Enrique_Saura
6473;P-07118;Saveljić;Niša;23/02/1970;0;1;0;0;1;1998;https://en.wikipedia.org/wiki/Ni%C5%A1a_Savelji%C4%87
6474;P-06405;Savićević;Dejan;15/09/1966;0;0;1;0;2;1990, 1998;https://en.wikipedia.org/wiki/Dejan_Savi%C4%87evi%C4%87
6475;P-00238;Saviola;Javier;11/12/1981;0;0;0;1;1;2006;https://en.wikipedia.org/wiki/Javier_Saviola
6476;P-03147;Sawitzki;Günter;22/11/1932;1;0;0;0;2;1958, 1962;https://en.wikipedia.org/wiki/G%C3%BCnter_Sawitzki
6477;P-00886;Scaloni;Lionel;16/05/1978;0;1;0;0;1;2006;https://en.wikipedia.org/wiki/Lionel_Scaloni
6478;P-02775;Scarone;Héctor;1898-11-26;0;0;0;1;1;1930;https://en.wikipedia.org/wiki/H%C3%A9ctor_Scarone
6479;P-08643;Schaars;Stijn;11/01/1984;0;0;1;0;1;2010;https://en.wikipedia.org/wiki/Stijn_Schaars
6480;P-02601;Schachner;Walter;01/02/1957;0;0;0;1;2;1978, 1982;https://en.wikipedia.org/wiki/Walter_Schachner
6481;P-04722;Schaedler;Erich;06/08/1949;0;1;0;0;1;1974;https://en.wikipedia.org/wiki/Erich_Schaedler
6482;P-07714;Schaefer;Manfred;12/02/1943;0;1;0;0;1;1974;https://en.wikipedia.org/wiki/Manfred_Schaefer
6483;P-09457;Schäfer;Hans;19/10/1927;0;0;0;1;3;1954, 1958, 1962;https://en.wikipedia.org/wiki/Hans_Sch%C3%A4fer
6484;P-06987;Schall;Anton;22/06/1907;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Anton_Schall
6485;P-07536;Schär;Fabian;20/12/1991;0;1;0;0;2;2014, 2018;https://en.wikipedia.org/wiki/Fabian_Sch%C3%A4r
6486;P-05183;Scherer;Adolf;05/05/1938;0;0;1;1;2;1958, 1962;https://en.wikipedia.org/wiki/Adolf_Scherer
6487;P-08493;Scherfke;Fryderyk;07/09/1909;0;0;0;1;1;1938;https://en.wikipedia.org/wiki/Fryderyk_Scherfke
6488;P-06470;Schettina;Vladimiro;08/10/1955;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/Vladimiro_Schettina
6489;P-08519;Schiaffino;Juan Alberto;28/07/1925;0;0;0;1;2;1950, 1954;https://en.wikipedia.org/wiki/Juan_Alberto_Schiaffino
6490;P-02250;Schiavio;Angelo;15/10/1905;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Angelo_Schiavio
6491;P-08043;Schildenfeld;Gordon;18/03/1985;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/Gordon_Schildenfeld
6492;P-04373;Schillaci;Salvatore;01/12/1964;0;0;0;1;1;1990;https://en.wikipedia.org/wiki/Salvatore_Schillaci
6493;P-01249;Schindelholz;Jean-Claude;11/10/1940;0;0;0;1;1;1966;https://en.wikipedia.org/wiki/Jean-Claude_Schindelholz
6494;P-06529;Schjønberg;Michael;19/01/1967;0;1;0;0;1;1998;https://en.wikipedia.org/wiki/Michael_Schj%C3%B8nberg
6495;P-02373;Schleger;Walter;19/09/1929;0;0;0;1;2;1954, 1958;https://en.wikipedia.org/wiki/Walter_Schleger
6496;P-03722;Schmaus;Willibald;16/06/1911;0;1;0;0;2;1934, 1938;https://en.wikipedia.org/wiki/Willibald_Schmaus
6497;P-01263;Schmeichel;Kasper;05/11/1986;1;0;0;0;1;2018;https://en.wikipedia.org/wiki/Kasper_Schmeichel
6498;P-02722;Schmeichel;Peter;18/11/1963;1;0;0;0;1;1998;https://en.wikipedia.org/wiki/Peter_Schmeichel
6499;P-01706;Schmidt;Aki;05/09/1935;0;0;1;0;1;1958;https://en.wikipedia.org/wiki/Aki_Schmidt
6500;P-05499;Schmied;Kurt;14/06/1926;1;0;0;0;2;1954, 1958;https://en.wikipedia.org/wiki/Kurt_Schmied
6501;P-08384;Schmucker;František;28/01/1940;1;0;0;0;1;1962;https://en.wikipedia.org/wiki/Franti%C5%A1ek_Schmucker
6502;P-01853;Schneeberger;Carlos;21/06/1902;0;0;0;1;1;1930;https://en.wikipedia.org/wiki/Carlos_Schneeberger
6503;P-00685;Schneider;Bernd;17/11/1973;0;0;1;0;2;2002, 2006;https://en.wikipedia.org/wiki/Bernd_Schneider_(footballer)
6504;P-04534;Schneiderlin;Morgan;08/11/1989;0;0;1;0;1;2014;https://en.wikipedia.org/wiki/Morgan_Schneiderlin
6505;P-06714;Schneiter;Heinz;12/04/1935;0;1;0;0;2;1962, 1966;https://en.wikipedia.org/wiki/Heinz_Schneiter
6506;P-01670;Schneiter;Walter;18/06/1918;0;0;0;1;1;1950;https://en.wikipedia.org/wiki/Walter_Schneiter
6507;P-06318;Schnellinger;Karl-Heinz;31/03/1939;0;1;0;0;4;1958, 1962, 1966, 1970;https://en.wikipedia.org/wiki/Karl-Heinz_Schnellinger
6508;P-04204;Schnuphase;Rüdiger;23/01/1954;0;0;1;0;1;1974;https://en.wikipedia.org/wiki/R%C3%BCdiger_Schnuphase
6509;P-07720;Schoemaker;Arend;08/11/1911;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Arend_Schoemaker
6510;P-01370;Schoenaker;Dick;30/11/1952;0;0;1;0;1;1978;https://en.wikipedia.org/wiki/Dick_Schoenaker
6511;P-01721;Scholes;Paul;16/11/1974;0;0;1;0;2;1998, 2002;https://en.wikipedia.org/wiki/Paul_Scholes
6512;P-05484;Schöne;Lasse;27/05/1986;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Lasse_Sch%C3%B6ne
6513;P-07106;Schopp;Markus;22/02/1974;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Markus_Schopp
6514;P-05800;Schöttel;Peter;26/03/1967;0;1;0;0;2;1990, 1998;https://en.wikipedia.org/wiki/Peter_Sch%C3%B6ttel
6515;P-04914;Schram;Frederik;19/01/1995;1;0;0;0;1;2018;https://en.wikipedia.org/wiki/Frederik_Schram
6516;P-06440;Schrijvers;Piet;15/12/1946;1;0;0;0;2;1974, 1978;https://en.wikipedia.org/wiki/Piet_Schrijvers
6517;P-07464;Schrojf;Viliam;02/08/1931;1;0;0;0;3;1954, 1958, 1962;https://en.wikipedia.org/wiki/Viliam_Schrojf
6518;P-01732;Schultz;Ernest;29/01/1931;0;0;0;1;1;1954;https://en.wikipedia.org/wiki/Ernest_Schultz
6519;P-04069;Schulz;Willi;04/10/1938;0;1;0;0;3;1962, 1966, 1970;https://en.wikipedia.org/wiki/Willi_Schulz
6520;P-03585;Schumacher;Harald;06/03/1954;1;0;0;0;2;1982, 1986;https://en.wikipedia.org/wiki/Harald_Schumacher
6521;P-09818;Schürrle;André;06/11/1990;0;0;0;1;1;2014;https://en.wikipedia.org/wiki/Andr%C3%A9_Sch%C3%BCrrle
6522;P-03107;Schuth;Johnny;07/12/1941;1;0;0;0;1;1966;https://en.wikipedia.org/wiki/Johnny_Schuth
6523;P-04562;Schwager;Yisha'ayahu;10/02/1946;0;0;1;0;1;1970;https://en.wikipedia.org/wiki/Yisha%27ayahu_Schwager
6524;P-02782;Schwartz;Hans;01/03/1913;0;1;0;0;1;1934;https://en.wikipedia.org/wiki/Hans_Schwartz
6525;P-00216;Schwartz;Sándor;18/01/1909;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/S%C3%A1ndor_Schwartz
6526;P-04066;Schwarz;Stefan;18/04/1969;0;0;1;0;2;1990, 1994;https://en.wikipedia.org/wiki/Stefan_Schwarz
6527;P-09492;Schwarzenbeck;Hans-Georg;03/04/1948;0;1;0;0;2;1974, 1978;https://en.wikipedia.org/wiki/Hans-Georg_Schwarzenbeck
6528;P-09593;Schwarzer;Mark;06/10/1972;1;0;0;0;2;2006, 2010;https://en.wikipedia.org/wiki/Mark_Schwarzer
6529;P-04728;Schwegler;Pirmin;09/03/1987;0;0;1;0;1;2010;https://en.wikipedia.org/wiki/Pirmin_Schwegler
6530;P-03082;Schweinsteiger;Bastian;01/08/1984;0;0;1;0;3;2006, 2010, 2014;https://en.wikipedia.org/wiki/Bastian_Schweinsteiger
6531;P-00872;Scifo;Enzo;19/02/1966;0;0;1;0;4;1986, 1990, 1994, 1998;https://en.wikipedia.org/wiki/Enzo_Scifo
6532;P-05815;Scirea;Gaetano;25/05/1953;0;1;0;0;3;1978, 1982, 1986;https://en.wikipedia.org/wiki/Gaetano_Scirea
